layer,latent_mult,k,context_mode,feature_set,donor_type,receiver_row_idx,donor_row_idx,receiver_example_id,donor_example_id,alpha,base_score,patched_score,delta,n_selected_features,n_active_receiver_tokens,selected_features,repair,strong_repair
18,4,8,dept_role,control5_active,anomalous,1692,30007,ACM2278:228,CMP2946:402,0.25,0.34236299991607666,0.3612053394317627,0.018842339515686035,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,1693,30015,ACM2278:231,CMP2946:414,0.25,0.3368968963623047,0.3536699414253235,0.0167730450630188,5,11,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,1694,30015,ACM2278:232,CMP2946:414,0.25,0.3103208541870117,0.3214210271835327,0.011100172996520996,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,1695,30015,ACM2278:233,CMP2946:414,0.25,0.444414883852005,0.463214248418808,0.01879936456680298,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,1696,30014,ACM2278:234,CMP2946:413,0.25,0.4246574342250824,0.4447877109050751,0.020130276679992676,5,6,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,25375,25397,CDE1846:415,CDE1846:445,1.0,0.48000627756118774,0.4517256021499634,-0.028280675411224365,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25376,25415,CDE1846:416,CDE1846:471,0.75,0.476402223110199,0.46167802810668945,-0.014724195003509521,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25377,25415,CDE1846:417,CDE1846:471,0.75,0.4381938576698303,0.4234832227230072,-0.01471063494682312,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25378,25389,CDE1846:420,CDE1846:435,1.0,0.41655200719833374,0.36655721068382263,-0.04999479651451111,5,12,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25379,25381,CDE1846:421,CDE1846:423,0.5,0.4224047064781189,0.37379422783851624,-0.04861047863960266,5,10,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25380,25394,CDE1846:422,CDE1846:442,0.5,0.4740689694881439,0.41414812207221985,-0.05992084741592407,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25381,25394,CDE1846:423,CDE1846:442,0.5,0.4615910053253174,0.41062209010124207,-0.05096891522407532,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25382,25420,CDE1846:424,CDE1846:478,0.25,0.4656012952327728,0.4092611074447632,-0.056340187788009644,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25383,25410,CDE1846:427,CDE1846:464,0.25,0.4605143070220947,0.4509468972682953,-0.009567409753799438,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,anomalous,25384,25391,CDE1846:428,CDE1846:437,0.5,0.4696827530860901,0.46292006969451904,-0.006762683391571045,5,5,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,anomalous,25385,25389,CDE1846:429,CDE1846:435,0.25,0.48370906710624695,0.47758516669273376,-0.006123900413513184,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,anomalous,25386,25389,CDE1846:430,CDE1846:435,0.25,0.4298016130924225,0.42772990465164185,-0.0020717084407806396,5,3,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,anomalous,25387,25402,CDE1846:431,CDE1846:452,0.75,0.46182042360305786,0.4573151171207428,-0.0045053064823150635,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,anomalous,25388,25391,CDE1846:434,CDE1846:437,0.5,0.41756606101989746,0.3936919569969177,-0.023874104022979736,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25389,25385,CDE1846:435,CDE1846:429,0.75,0.4810541868209839,0.45271971821784973,-0.028334468603134155,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25390,25400,CDE1846:436,CDE1846:450,0.75,0.4580255448818207,0.42783698439598083,-0.030188560485839844,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25391,25406,CDE1846:437,CDE1846:458,1.0,0.454647958278656,0.42916783690452576,-0.02548012137413025,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25392,25385,CDE1846:438,CDE1846:429,0.75,0.453688383102417,0.4276033043861389,-0.026085078716278076,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25393,25378,CDE1846:441,CDE1846:420,1.0,0.4744405746459961,0.4611448645591736,-0.01329571008682251,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25394,25420,CDE1846:442,CDE1846:478,0.25,0.4234159290790558,0.412483274936676,-0.01093265414237976,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25395,25417,CDE1846:443,CDE1846:473,0.5,0.48396870493888855,0.4674907624721527,-0.01647794246673584,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25396,25382,CDE1846:444,CDE1846:424,0.25,0.4358266294002533,0.4219473600387573,-0.013879269361495972,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25397,25410,CDE1846:445,CDE1846:464,0.75,0.4287758469581604,0.416649729013443,-0.012126117944717407,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25398,25381,CDE1846:448,CDE1846:423,0.5,0.45171621441841125,0.4350734353065491,-0.016642779111862183,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25399,25378,CDE1846:449,CDE1846:420,1.0,0.5384507179260254,0.5107223391532898,-0.027728378772735596,5,13,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25400,25403,CDE1846:450,CDE1846:455,0.25,0.4665936231613159,0.4403742551803589,-0.02621936798095703,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25401,25417,CDE1846:451,CDE1846:473,0.5,0.4562937617301941,0.43060067296028137,-0.02569308876991272,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25402,25404,CDE1846:452,CDE1846:456,0.25,0.4688948690891266,0.4431113600730896,-0.025783509016036987,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25403,83551,CDE1846:455,MBG3183:283,0.25,0.437348872423172,0.4102422595024109,-0.02710661292076111,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25404,25383,CDE1846:456,CDE1846:427,0.25,0.4546266794204712,0.4342106580734253,-0.0204160213470459,5,11,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25405,25391,CDE1846:457,CDE1846:437,0.75,0.4495765268802643,0.4260106086730957,-0.02356591820716858,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25406,25414,CDE1846:458,CDE1846:470,0.5,0.47377797961235046,0.44361770153045654,-0.03016027808189392,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25407,25414,CDE1846:459,CDE1846:470,0.5,0.4813075065612793,0.45058536529541016,-0.03072214126586914,5,4,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25408,25398,CDE1846:462,CDE1846:448,0.5,0.44189369678497314,0.4216746687889099,-0.020219027996063232,5,3,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25409,25412,CDE1846:463,CDE1846:466,0.75,0.4770914614200592,0.4524257481098175,-0.0246657133102417,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25410,25382,CDE1846:464,CDE1846:424,0.5,0.44748130440711975,0.4238113760948181,-0.023669928312301636,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25411,25376,CDE1846:465,CDE1846:416,0.25,0.4379540681838989,0.41638851165771484,-0.021565556526184082,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25412,25398,CDE1846:466,CDE1846:448,0.5,0.4663989841938019,0.44163867831230164,-0.024760305881500244,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25413,25395,CDE1846:469,CDE1846:443,0.75,0.5547977685928345,0.5157563090324402,-0.03904145956039429,5,8,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25414,25380,CDE1846:470,CDE1846:422,1.0,0.5187341570854187,0.4857858121395111,-0.03294834494590759,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25415,25377,CDE1846:471,CDE1846:417,0.75,0.4709838032722473,0.43748193979263306,-0.03350186347961426,5,5,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25416,25408,CDE1846:472,CDE1846:462,0.25,0.4431593418121338,0.4142718017101288,-0.028887540102005005,5,6,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25417,25406,CDE1846:473,CDE1846:458,0.25,0.510485053062439,0.48242810368537903,-0.028056949377059937,5,9,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25418,25385,CDE1846:476,CDE1846:429,0.75,0.45957010984420776,0.4470028877258301,-0.012567222118377686,5,7,"[14177, 4087, 1870, 13823, 11909]",True,True
18,4,8,dept_role,control5_active,anomalous,25419,25389,CDE1846:477,CDE1846:435,1.0,0.48583829402923584,0.4769410192966461,-0.008897274732589722,5,6,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,anomalous,25420,25416,CDE1846:478,CDE1846:472,0.25,0.4507943093776703,0.44358789920806885,-0.00720641016960144,5,7,"[14177, 4087, 1870, 13823, 11909]",True,False
18,4,8,dept_role,control5_active,anomalous,30006,1692,CMP2946:401,ACM2278:228,0.75,0.4071964919567108,0.4303627908229828,0.023166298866271973,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30007,30019,CMP2946:402,CMP2946:420,0.75,0.35271212458610535,0.3785630166530609,0.025850892066955566,5,8,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30008,30019,CMP2946:403,CMP2946:420,0.75,0.4106225371360779,0.4312073588371277,0.020584821701049805,5,7,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30009,30010,CMP2946:406,CMP2946:407,0.75,0.5697546005249023,0.6219923496246338,0.052237749099731445,5,5,"[14177, 4087, 1870, 13823, 11909]",False,False
18,4,8,dept_role,control5_active,anomalous,30010,1695,CMP2946:407,ACM2278:233,1.0,0.4113714098930359,0.41832536458969116,0.0069539546966552734,5,10,"[14177, 4087, 1870, 13823, 11909]",False,False
